Gene,C,Z,Pval,FDR
Gm6623,-0.0011303673229130183,-0.121180676,0.5482260351554341,0.7792111876791387
Ermap,-0.0007612256905805455,-0.12232642,0.5486797450152175,0.7792111876791387
D6Ertd527e,-0.00041128095279845714,-0.123054005,0.5489678335433149,0.7792111876791387
Tspan8,-0.00035973194901409557,-0.12333137,0.5490776488045811,0.7792111876791387
Rragd,-0.0012536763205230515,-0.123666346,0.5492102704954732,0.7792111876791387
Setbp1,-0.0007188357989403924,-0.12423462,0.5494352428335837,0.7792111876791387
Stfa1,-0.0010143808990279294,-0.12554212,0.549952808737453,0.7792111876791387
Alox12,-0.0012333353120465424,-0.1266586,0.5503946942677456,0.7792111876791387
Zcchc4,-0.0012333353120465424,-0.1266586,0.5503946942677456,0.7792111876791387
Prkca,-0.0007673524760132133,-0.12727234,0.5506375732128603,0.7792111876791387
C1qc,-0.0009390772247421283,-0.12792346,0.5508952269410685,0.7792111876791387
Cep104,-0.001325587850857242,-0.12901793,0.5513282710053842,0.7792111876791387
Phlda2,-0.0007033441256696159,-0.12940738,0.5514823442432637,0.7792111876791387
Enox1,-0.0003194669576953891,-0.13011958,0.5517640892245174,0.7792111876791387
Twist1,-0.0004656597181220177,-0.13112408,0.5521614234269218,0.7792111876791387
Bhlhe41,-0.0004037208922746581,-0.13210781,0.5525504903921006,0.7792111876791387
Nlrp6,-0.0005712312935486656,-0.13212687,0.5525580275987027,0.7792111876791387
Crabp2,-0.0005145019383651799,-0.13333496,0.5530357616116066,0.7792111876791387
Capn3,-0.0013225745460110428,-0.13479444,0.5536128005430148,0.7792111876791387
Csf2,-0.001315963551234178,-0.13533607,0.5538269166592542,0.7792111876791387
Dopey1,-0.0010955887182477978,-0.13658054,0.5543188211001155,0.7792111876791387
C130060C02Rik,-0.0007636742375796405,-0.13706946,0.5545120554854269,0.7792111876791387
Hao1,-0.0011012876534836724,-0.13721094,0.5545679662489553,0.7792111876791387
Camk4,-0.0003970049202463763,-0.13798285,0.5548730123424103,0.7792111876791387
Psors1c2,-0.000787851795338011,-0.13849537,0.5550755360142992,0.7792111876791387
Sord,-0.0009027199481533869,-0.1387628,0.5551812053310463,0.7792111876791387
Cd163,-0.0006125559349627462,-0.13968717,0.5555464163343268,0.7792111876791387
A530064D06Rik,-0.0018355386551465486,-0.14049101,0.5558639719960929,0.7792111876791387
Atp2c2,-0.0005491842642307067,-0.14261624,0.5567033653927284,0.7792111876791387
1700123M08Rik,-0.0020985049729298367,-0.14555019,0.5578617546920679,0.7792111876791387
Ceacam10,-0.0007247870188368941,-0.146717,0.5583222989485818,0.7792111876791387
Nod2,-0.0013058616364535936,-0.14708531,0.558467657272763,0.7792111876791387
Osbpl10,-0.0004449467784131462,-0.14751029,0.55863537089184,0.7792111876791387
Nrbp2,-0.0007233838700973361,-0.14851493,0.5590317965037916,0.7792111876791387
Lingo3,-0.0007233838700973361,-0.14851493,0.5590317965037916,0.7792111876791387
Tph1,-0.0004921600220282882,-0.14932035,0.5593495704905534,0.7792111876791387
D930048N14Rik,-0.0016406926574169158,-0.15023787,0.5597115267547327,0.7792111876791387
Dnahc1,-0.0011515576873427254,-0.15042175,0.5597840601514296,0.7792111876791387
C1qtnf4,-0.000544500571785017,-0.15054592,0.5598330396322198,0.7792111876791387
Darc,-0.0008788472269454296,-0.15064557,0.5598723436368375,0.7792111876791387
Atp8b5,-0.0007170997298517635,-0.1531041,0.5608419073457961,0.7792111876791387
Cadm4,-0.0007538177283841673,-0.15381446,0.5611219858501811,0.7792111876791387
Rsph9,-0.0013411105133646945,-0.15545556,0.5617689068291498,0.7792111876791387
Igf2,-0.00041629966112312946,-0.15611888,0.5620303434726389,0.7792111876791387
Trim30d,-0.0009477881837741085,-0.15809222,0.5628079327592119,0.7792111876791387
4930599N23Rik,-0.0003758003918081318,-0.1586707,0.5630358356430942,0.7792111876791387
Fos,-0.0012993328822767324,-0.15878898,0.5630824339581326,0.7792111876791387
Crb3,-0.0003894385233062768,-0.15879303,0.5630840306598975,0.7792111876791387
Orm1,-0.00288356581468462,-0.16066965,0.5638232045053854,0.7792111876791387
Ctsw,-0.0008167006587481148,-0.16237734,0.5644956439759246,0.7792111876791387
Kctd15,-0.0003104073056640365,-0.16240853,0.5645079232563003,0.7792111876791387
Mesp2,-0.0008355775783042705,-0.1626896,0.5646185806431613,0.7792111876791387
Gipc2,-0.0004920443623057997,-0.16373539,0.5650302717278952,0.7792111876791387
Loxl2,-0.0010582859420914283,-0.1638106,0.5650598749680411,0.7792111876791387
Ttc12,-0.0005990376829333151,-0.16395885,0.5651182298808607,0.7792111876791387
Ch25h,-0.000451883899732953,-0.16545601,0.5657074649980622,0.7792111876791387
Yap1,-0.0005875839558845925,-0.16585067,0.5658627649814608,0.7792111876791387
Atp2a1,-0.002085353430155842,-0.16677324,0.5662257642847626,0.7792111876791387
Fam129b,-0.0008452464342736062,-0.16759059,0.5665473120503297,0.7792111876791387
Edn3,-0.0009456986050331914,-0.16797687,0.5666992626580283,0.7792111876791387
Gucy2c,-0.0003025920082423641,-0.16882701,0.5670336446759501,0.7792111876791387
Dqx1,-0.0011466455056925013,-0.1696341,0.5673510498503589,0.7792111876791387
Pigp,-0.001488188231753643,-0.17003456,0.5675085203330488,0.7792111876791387
Smim3,-0.0009349209496922116,-0.17256859,0.5685047282915896,0.7792111876791387
4933408B17Rik,-0.0009262067174913295,-0.17299972,0.5686741780091742,0.7792111876791387
Boll,-0.0002918958029660477,-0.17358057,0.5689024492448049,0.7792111876791387
Padi1,-0.00043343091578922234,-0.17381886,0.5689960876747449,0.7792111876791387
Chga,-0.0011167127806093464,-0.17400555,0.5690694509767235,0.7792111876791387
Tspan33,-0.0007827773531585508,-0.17400916,0.5690708679792962,0.7792111876791387
Rras,-0.0010913705982598992,-0.17541696,0.5696239929907126,0.7792111876791387
Pla2g7,-0.0033263488940647686,-0.17566748,0.56972240727787,0.7792111876791387
Myo15,-0.0005700335391608864,-0.17616193,0.5699166357520065,0.7792111876791387
Elk4,-0.0011014465806781166,-0.17646176,0.570034404356261,0.7792111876791387
Jazf1,-0.001594131196007674,-0.17693035,0.5702184517762149,0.7792111876791387
Klrk1,-0.0012809353723882892,-0.18088943,0.5717728162684206,0.7792111876791387
Psd3,-0.0007076191889338623,-0.18324016,0.5726952078005001,0.7792111876791387
Alas2,-0.000994668067581028,-0.18421781,0.5730787061366899,0.7792111876791387
Pls1,-0.000587003810407039,-0.1858855,0.5737327248498734,0.7792111876791387
Neurl1a,-0.0008640111838072939,-0.18694416,0.5741477913707707,0.7792111876791387
Igfbp6,-0.0018004208600790076,-0.18849535,0.5747558209487037,0.7792111876791387
Syngr3,-0.0008270936492761756,-0.18871714,0.5748427420877145,0.7792111876791387
Rnf151,-0.0011181216089818638,-0.1889288,0.5749256886991821,0.7792111876791387
Gm4013,-0.0026277141233915684,-0.18894437,0.5749317910188863,0.7792111876791387
Ccpg1,-0.0011944778583438322,-0.18975548,0.5752496298623986,0.7792111876791387
Mark1,-0.0016413515858354432,-0.19074672,0.5756379851132195,0.7792111876791387
Gm6583,-0.0007271682213106426,-0.19116835,0.5758031514919563,0.7792111876791387
Blk,-0.000510323785135421,-0.19189721,0.5760886398909173,0.7792111876791387
Ppapdc2,-0.0009642060660491042,-0.19318123,0.576591481561906,0.7792111876791387
Itgb2l,-0.0019872454797899507,-0.19422527,0.5770002501518546,0.7792111876791387
Ces2g,-0.0021534770650902682,-0.19621556,0.5777792732400787,0.7792111876791387
Pydc3,-0.0008455220069479265,-0.19751042,0.5782859364654954,0.7792111876791387
Ltbp1,-0.0008910383796509269,-0.1976415,0.5783372212049798,0.7792111876791387
Rhd,-0.0016095469464511233,-0.19920124,0.5789473357036807,0.7792111876791387
Zfp503,-0.001429185203584687,-0.19935423,0.5790071700391842,0.7792111876791387
Dcaf5,-0.0010777881961413088,-0.19961624,0.5791096365429995,0.7792111876791387
Ccdc80,-0.0009887061163449929,-0.20136632,0.5797939258308235,0.7792111876791387
Smtnl1,-0.00038195594882166513,-0.20162013,0.5798931472078631,0.7792111876791387
Zufsp,-0.0008747892739846539,-0.20171788,0.5799313594529958,0.7792111876791387
D630041G03Rik,-0.0013799039632980247,-0.20188548,0.5799968718947763,0.7792111876791387
Spred3,-0.0014811455830837435,-0.20218718,0.5801148026817061,0.7792111876791387
Sema6d,-0.0014215725196308668,-0.20280305,0.580355511285047,0.7792111876791387
4932438H23Rik,-0.0019313677851387633,-0.20355953,0.5806511404374689,0.7792111876791387
1700001O22Rik,-0.0012355348340291237,-0.20482169,0.5811442803128691,0.7792111876791387
Ctnnd2,-0.0013341868353980613,-0.20556554,0.5814348519277664,0.7792111876791387
G630025P09Rik,-0.0009994243761719773,-0.20609686,0.5816423733952643,0.7792111876791387
2510003D18Rik,-0.0009994243761719773,-0.20609686,0.5816423733952643,0.7792111876791387
Riiad1,-0.0018717299440308458,-0.20840006,0.5825416936055914,0.7792111876791387
Rusc2,-0.0007284263060223517,-0.2094306,0.582943948502944,0.7792111876791387
Fcer2a,-0.0010218702903916047,-0.21014598,0.5832231301650569,0.7792111876791387
Klrd1,-0.0011619627694089902,-0.21049957,0.5833611062949191,0.7792111876791387
Fam71e1,-0.0009003894185264187,-0.21054675,0.5833795147407245,0.7792111876791387
Ppap2a,-0.0017950319790359904,-0.21136527,0.5836988715529672,0.7792111876791387
Cadm3,-0.002039491086309685,-0.21137677,0.5837033594805228,0.7792111876791387
Kpna7,-0.0005000119271666526,-0.21175995,0.5838528442477904,0.7792111876791387
Gm15915,-0.001253934954772215,-0.21272805,0.5842304579247029,0.7792111876791387
Klra2,-0.0026175951926639073,-0.2133112,0.5844578790712748,0.7792111876791387
Ehhadh,-0.0022765363819615817,-0.2153857,0.5852666929756457,0.7792111876791387
Il4,-0.0012170835212656145,-0.21547878,0.5853029718769989,0.7792111876791387
Gzma,-0.0009891150515622476,-0.21797599,0.5862760901866263,0.7792111876791387
Arhgef17,-0.0012997253823315922,-0.2187068,0.5865607748034581,0.7792111876791387
Scn3b,-0.0007435950981452291,-0.21966365,0.5869334417714835,0.7792111876791387
H2-Q10,-0.001689362572005932,-0.21991335,0.5870306799284624,0.7792111876791387
Lurap1,-0.0007088656940073316,-0.22032847,0.5871923235708336,0.7792111876791387
Rprm,-0.0009495544320748051,-0.22364435,0.5884829727963528,0.7792111876791387
C330013E15Rik,-0.0024102483512995813,-0.22433673,0.5887523503796657,0.7792111876791387
Popdc2,-0.001184554023207882,-0.22526942,0.5891151569535275,0.7792111876791387
Gpr68,-0.0012243843112043492,-0.22562559,0.5892536817648484,0.7792111876791387
1700007K13Rik,-0.0005423546178947999,-0.22563605,0.5892577500602879,0.7792111876791387
Art3,-0.0012995103320366506,-0.22578566,0.589315933747545,0.7792111876791387
Kcne3,-0.0030100583840199325,-0.22786777,0.5901254792116762,0.7792111876791387
Kif5a,-0.001609492349278761,-0.22833373,0.5903065964952047,0.7792111876791387
Serpine1,-0.0011609592923551022,-0.2307017,0.5912267235719535,0.7792111876791387
Ankrd33b,-0.0025198958766595456,-0.23142299,0.5915068970005153,0.7792111876791387
Ltbp3,-0.002272706175677874,-0.23188162,0.5916850191155926,0.7792111876791387
Col5a1,-0.002370026521547745,-0.23369224,0.5923880451584587,0.7792111876791387
Slc16a9,-0.001438933559974891,-0.23434815,0.5926426451846842,0.7792111876791387
Hpgds,-0.0012437311270764957,-0.23512009,0.5929422360911736,0.7792111876791387
Ccdc176,-0.0008822890267017033,-0.2354846,0.5930836849033851,0.7792111876791387
Cd200r3,-0.0020173365962758666,-0.23724197,0.5937654603263993,0.7792111876791387
Tnfrsf4,-0.0019297542433844442,-0.23872942,0.5943422977753473,0.7792111876791387
Cxcl9,-0.0024661219173071507,-0.23894182,0.5944246509453627,0.7792111876791387
Rbp4,-0.002550133566800955,-0.24271584,0.595887230394067,0.7792111876791387
Pvr,-0.0014658546018420132,-0.24447666,0.5965691622942378,0.7792111876791387
Trib2,-0.0026937180235632836,-0.24554908,0.5969843457070507,0.7792111876791387
Myom1,-0.0008070206370298183,-0.24850716,0.5981289833650447,0.7792111876791387
Neat1,-0.0014140305959498454,-0.24855499,0.5981474855290598,0.7792111876791387
Aldh1l2,-0.001867404336183056,-0.24898927,0.5983154589696752,0.7792111876791387
Slc15a2,-0.0007326868210601684,-0.24983515,0.5986425815327262,0.7792111876791387
Cxcl2,-0.0008345769198172184,-0.25008088,0.5987376004384571,0.7792111876791387
6030419C18Rik,-0.0019313188578404107,-0.25037572,0.5988515969812386,0.7792111876791387
Rasd1,-0.001697779751067795,-0.25070825,0.5989801599574738,0.7792111876791387
C920025E04Rik,-0.0018968735366126175,-0.25072965,0.5989884324187811,0.7792111876791387
Gm16907,-0.0016386473341955907,-0.2512998,0.5992088345257818,0.7792111876791387
Gja5,-0.002699489505763033,-0.25356078,0.6000825507973364,0.7792111876791387
Nanos3,-0.0016360691267584182,-0.25467348,0.6005123499410608,0.7792111876791387
9230116N13Rik,-0.0008128214932149221,-0.25608644,0.6010579534398804,0.7792111876791387
Kbtbd13,-0.00156488677187687,-0.25933883,0.6023130874621718,0.7792111876791387
Cadm1,-0.001030023136091409,-0.25981086,0.6024951651557856,0.7792111876791387
Foxo3,-0.0009409879211863359,-0.26252046,0.6035398941060501,0.7792111876791387
E030002O03Rik,-0.001912377106086857,-0.2637907,0.6040293982117808,0.7792111876791387
Ttc29,-0.0021569728670723276,-0.2641082,0.6041517314200717,0.7792111876791387
AA986860,-0.0003661810783689219,-0.26439857,0.6042635952063415,0.7792111876791387
Tgtp2,-0.0009304935135925497,-0.26613525,0.6049324742689421,0.7792111876791387
Zcchc24,-0.0016270472477295523,-0.26649788,0.6050721041316608,0.7792111876791387
Plscr3,-0.002671851288245822,-0.26788583,0.6056064009227539,0.7792111876791387
Bace2,-0.0004621424728732658,-0.26831225,0.6057705094657668,0.7792111876791387
Mpped2,-0.0011090781597508745,-0.2689381,0.6060113392685162,0.7792111876791387
Cnksr1,-0.0008637635873640942,-0.26928416,0.6061444892844637,0.7792111876791387
Slfn1,-0.0023780737680469902,-0.27127802,0.6069113962605549,0.7792111876791387
Ddhd1,-0.0019111413211431387,-0.27275854,0.6074805854713645,0.7792111876791387
Gdf15,-0.0014436241066577004,-0.27340966,0.6077308377925507,0.7792111876791387
Dnaaf1,-0.0012337224422424831,-0.27562407,0.608581588524579,0.7792111876791387
D730005E14Rik,-0.002023855787122862,-0.27822334,0.6095795387769356,0.7792111876791387
Gab2,-0.002059425740345909,-0.2790366,0.6098916358040605,0.7792111876791387
Rgs8,-0.0012045289418514682,-0.281276,0.6107506368758268,0.7792111876791387
Gm4827,-0.0007417264336543128,-0.28223622,0.6111188058056692,0.7792111876791387
Mrpl23,-0.0003886254569867756,-0.28299966,0.6114114529244931,0.7792111876791387
Igj,-0.0020295111764277304,-0.28435743,0.6119317599908337,0.7792111876791387
Slc45a3,-0.001940041752941955,-0.2848011,0.6121017336455665,0.7792111876791387
Rundc3b,-0.001759323888935267,-0.28493312,0.6121523094221772,0.7792111876791387
Kif3c,-0.002700259997221928,-0.28497738,0.6121692627274333,0.7792111876791387
Amigo2,-0.002891992793900499,-0.28515202,0.6122361605521628,0.7792111876791387
Islr,-0.0015860322416399765,-0.28601524,0.61256677634711,0.7792111876791387
Bc1,-0.0011723419497096385,-0.28628695,0.6126708238303527,0.7792111876791387
A330023F24Rik,-0.0009557573221459723,-0.28747097,0.6131241352579331,0.7792111876791387
Tpsb2,-0.0006701938259317368,-0.28790852,0.6132916191770363,0.7792111876791387
Rasa4,-0.0013854125175001134,-0.28822145,0.6134113842771054,0.7792111876791387
Gpnmb,-0.0036876576551640094,-0.2883925,0.6134768512995166,0.7792111876791387
Lgalsl,-0.0016519301196464135,-0.2894687,0.6138886377228342,0.7792111876791387
Pyroxd2,-0.0031984491413282116,-0.29145393,0.614647912323617,0.7792111876791387
Gzmm,-0.0010678061883561372,-0.2952614,0.6161029043882862,0.7792111876791387
Vcam1,-0.003933171724010252,-0.2964461,0.6165552937215696,0.7792111876791387
Zc3h6,-0.0025268660235316155,-0.2966229,0.6166227880016998,0.7792111876791387
9330182L06Rik,-0.001008641464241239,-0.29807243,0.6171760573837733,0.7792111876791387
Specc1,-0.0019281237147403287,-0.29891035,0.6174957749555503,0.7792111876791387
Zfp37,-0.00035055097644718454,-0.29891598,0.6174979238746802,0.7792111876791387
Klf1,-0.0014736859345484193,-0.29909396,0.6175658233075151,0.7792111876791387
Fbn1,-0.0015628178296288075,-0.29913992,0.6175833546905847,0.7792111876791387
Pnck,-0.0010911469558658583,-0.2993728,0.6176721903022118,0.7792111876791387
Ank3,-0.0015808394391507235,-0.30103245,0.618305126433605,0.7792111876791387
Gli3,-0.0011365254577369456,-0.30151993,0.6184909727449504,0.7792111876791387
Fam83e,-0.002057162189770208,-0.30300012,0.6190551158060116,0.7792111876791387
Ccl22,-0.0010252813178895357,-0.30346125,0.6192308143882846,0.7792111876791387
Zfp939,-0.0008339430310710229,-0.3040614,0.6194594480243274,0.7792111876791387
Nudt17,-0.0006161557060632549,-0.3064412,0.6203656238170201,0.7792111876791387
Synpo,-0.0014797837498372907,-0.3074438,0.6207472021624758,0.7792111876791387
Robo4,-0.0008137493436807807,-0.31090647,0.6220641370692236,0.7792111876791387
Dhrs2,-0.0004158090994287983,-0.31540832,0.6237741744344507,0.7792111876791387
Gt(ROSA)26Sor,-0.003614573807043477,-0.31553784,0.6238233374703832,0.7792111876791387
Slc35d3,-0.002177262632152834,-0.31900987,0.6251404859400933,0.7792111876791387
Dnase1l3,-0.0019515499480407383,-0.31989422,0.6254757418655457,0.7792111876791387
Pxdc1,-0.0014383848348820593,-0.32055765,0.6257271837069003,0.7792111876791387
Nat8l,-0.0015728179454300604,-0.3208513,0.6258384579801436,0.7792111876791387
Dpys,-0.0006568724685203433,-0.32108346,0.6259264264646134,0.7792111876791387
Nwd1,-0.0022823668403700423,-0.32309794,0.6266894664568773,0.7792111876791387
Gm13032,-0.001357231017641978,-0.32349992,0.6268416651845079,0.7792111876791387
Smpd5,-0.002511293716525171,-0.3246636,0.6272821602720187,0.7792111876791387
Ddc,-0.0020247193096770253,-0.3247124,0.6273006238851695,0.7792111876791387
Gm4262,-0.0013258362446403294,-0.32671708,0.6280590591914158,0.7792111876791387
Icos,-0.002077999616864351,-0.32833666,0.6286714342769485,0.7792111876791387
Elavl4,-0.00042595788882795717,-0.3288846,0.6288785431913311,0.7792111876791387
Rps15a-ps4,-0.00367204842836663,-0.32986036,0.6292472614235656,0.7792111876791387
Akr1c18,-0.0017878332438413707,-0.33021793,0.629382349209878,0.7792111876791387
Tbx4,-0.0006594926153810946,-0.33235726,0.6301902453375932,0.7792111876791387
Mfsd2b,-0.0028087829461225728,-0.33305132,0.630452229183612,0.7792111876791387
Cda,-0.002213586780908734,-0.33356935,0.6306477242372105,0.7792111876791387
Rian,-0.00042594445749574223,-0.33375585,0.63071809958783,0.7792111876791387
Ppbp,-0.0014687568416101946,-0.3408888,0.6334063509960858,0.7797631517828248
Dnahc2,-0.001148553416705817,-0.34218276,0.6338933190320453,0.7797631517828248
Rbm41,-0.00130270822753114,-0.34855884,0.6362897347521859,0.7797631517828248
AF251705,-0.0029381116207574647,-0.34882385,0.6363892197598922,0.7797631517828248
Pea15a,-0.002170550956158383,-0.3523353,0.6377065926436356,0.7797631517828248
Pilrb1,-0.003225042666972617,-0.3529862,0.6379506018912164,0.7797631517828248
Gzmc,-0.0023166327021258023,-0.35653612,0.6392804465293642,0.7797631517828248
Zfp708,-0.002120160345047463,-0.35685313,0.6393991194031529,0.7797631517828248
Rad54b,-0.002214571943025365,-0.3590213,0.6402104247505094,0.7797631517828248
Phf11d,-0.0024278980652010463,-0.3599453,0.640555979074946,0.7797631517828248
Acrbp,-0.0019419120938214019,-0.36165813,0.6411962388664065,0.7797631517828248
Pcp4l1,-0.0019767089177247428,-0.3621316,0.6413731530897451,0.7797631517828248
Kcns1,-0.000715425786285547,-0.36544007,0.6426085327849413,0.7797631517828248
Ube2e1,-0.0004887713210815719,-0.36799005,0.643559672090282,0.7797631517828248
Col16a1,-0.0021574641504140965,-0.3684006,0.6437127262482845,0.7797631517828248
Slc41a3,-0.0019265928445410742,-0.36874053,0.6438394317091549,0.7797631517828248
Comp,-0.0013716907625195402,-0.36926934,0.6440365123302679,0.7797631517828248
Apol9a,-0.001674795603557495,-0.36971906,0.644204084994486,0.7797631517828248
Ccr4,-0.0017423977717218677,-0.37015072,0.6443649018967412,0.7797631517828248
F630111L10Rik,-0.003376394681470458,-0.37052605,0.6445047131101254,0.7797631517828248
Smox,-0.002240864398522892,-0.3713332,0.6448053179323728,0.7797631517828248
Niacr1,-0.0025541542152285666,-0.37256187,0.6452627226658187,0.7797631517828248
Dzip1,-0.0025173729747007354,-0.37262502,0.6452862268658591,0.7797631517828248
Matn1,-0.002384963604939708,-0.37300494,0.6454276175227152,0.7797631517828248
Plau,-0.003699499694440156,-0.37328425,0.6455315514998727,0.7797631517828248
Thsd1,-0.002077839699087281,-0.3737974,0.6457224681138958,0.7797631517828248
Slc23a2,-0.0026639613752139353,-0.37464127,0.6460363619186709,0.7797631517828248
Cd200r1,-0.0028442038117660003,-0.37528488,0.6462756952407814,0.7797631517828248
Mogat2,-0.005288036746230774,-0.37616685,0.6466035708961546,0.7797631517828248
Rpl39l,-0.0024283492064839695,-0.37722296,0.646996038775188,0.7797631517828248
Fbxl18,-0.0020227918660108966,-0.37726086,0.647010123382562,0.7797631517828248
Lmbrd2,-0.002561090697248233,-0.38159087,0.6486175724222969,0.7797631517828248
Inadl,-0.001183167803187735,-0.38317963,0.6492067115640212,0.7797631517828248
Rnase12,-0.001504486739606402,-0.38338557,0.6492830490908181,0.7797631517828248
I830012O16Rik,-0.0010466130807877687,-0.38435653,0.6496428921063626,0.7797631517828248
Htr7,-0.0030382372215642627,-0.38482174,0.6498152555195054,0.7797631517828248
2900060B14Rik,-0.002774396901523688,-0.38577572,0.6501686088724721,0.7797631517828248
Fn1,-0.0033465164858222066,-0.38614768,0.6503063494519553,0.7797631517828248
1700019G17Rik,-0.0010935410997742032,-0.38979357,0.6516554023568646,0.7800240174471462
Slc22a18,-0.002750409143902287,-0.3901224,0.6517769851653735,0.7800240174471462
Ric3,-0.0009061815264049439,-0.39082196,0.6520355804758444,0.7800240174471462
Pde8a,-0.0013989518231780635,-0.39500955,0.6535820790510143,0.7812703153443785
Lrch2,-0.003129246720350108,-0.4009043,0.6557547072295336,0.7817312639256283
Snai1,-0.0014600675793229598,-0.40248957,0.6563381196206863,0.7817312639256283
Tgfb3,-0.0010306636440596073,-0.40300333,0.6565271144556374,0.7817312639256283
Zbtb4,-0.002212812908265093,-0.40389663,0.6568556326284489,0.7817312639256283
Pbld2,-0.0017285706826982179,-0.4056877,0.6575139557617212,0.7817312639256283
Sucnr1,-0.0008893778503291317,-0.40581423,0.65756044906244,0.7817312639256283
Fabp4,-0.00038625777375030237,-0.40609062,0.6576619901873405,0.7817312639256283
Ccdc84,-0.004065332407659116,-0.4074643,0.6581664937337213,0.7817312639256283
Adm,-0.0014078957468432476,-0.40840724,0.658512640929599,0.7817312639256283
A630033H20Rik,-0.001981957547706437,-0.41010395,0.6591351512408593,0.781870662161571
Tle6,-0.0023493017507575853,-0.4160365,0.6613083477949675,0.7838478731903596
Dlk2,-0.0008355848960790582,-0.42090863,0.6630890983693343,0.7853572488720195
Gm15760,-0.0032169258621197985,-0.42306766,0.6638770512455561,0.7856563090415066
Selenbp1,-0.0026154470289755914,-0.42680395,0.6652389341143059,0.7856563090415066
Gm684,-0.0009544774808521126,-0.4279261,0.6656475354490805,0.7856563090415066
Hdac11,-0.002339186014666509,-0.428308,0.6657865560374054,0.7856563090415066
Gp5,-0.002142007872321504,-0.4297045,0.6662946905974948,0.7856563090415066
Lrpap1,-0.002703387347774809,-0.42995766,0.6663867789221565,0.7856563090415066
Ccdc106,-0.003566224558739544,-0.43171027,0.6670239999849074,0.7858090958726306
Esr1,-0.0017408341396418147,-0.43420354,0.6679296769618338,0.7862776729558317
AI848285,-0.0017062153177601982,-0.4418673,0.6707073797747239,0.7883365966396139
Gm11992,-0.0020549957013223305,-0.44354886,0.6713156061102459,0.7883365966396139
Trp53inp2,-0.004120110582760963,-0.4448215,0.6717756245949411,0.7883365966396139
Syn1,-0.004507107120148238,-0.4461293,0.6722480726384525,0.7883365966396139
AW011738,-0.002442063719013864,-0.44788894,0.67288332480968,0.7883365966396139
Bcl2a1b,-0.003758573997007662,-0.4479059,0.6728894442270791,0.7883365966396139
Zcchc6,-0.0036875329187822056,-0.44888732,0.6732435276211689,0.7883365966396139
Hnf4a,-0.0027342692551106155,-0.45458984,0.675297828614607,0.7901410404478222
Bcl2a1a,-0.006431538237960131,-0.45600104,0.675805386016096,0.7901410404478222
H2-Ob,-0.002915200103671755,-0.4608468,0.6775457429665375,0.7909666768421707
Espn,-0.0015451147924633111,-0.4616994,0.6778515479918454,0.7909666768421707
Gm5124,-0.003363423576085459,-0.4623559,0.6780869448307684,0.7909666768421707
Zfp2,-0.0025041951175811747,-0.46551776,0.6792196389640298,0.7909666768421707
P2rx3,-0.002963364365147195,-0.46603376,0.679404330982994,0.7909666768421707
Rpl3l,-0.002838631172100978,-0.46651715,0.679577312790754,0.7909666768421707
Gm5113,-0.002485021528351707,-0.46942684,0.6806177165751246,0.7910028461609077
Slc27a4,-0.003352702526468002,-0.47049326,0.6809986746957175,0.7910028461609077
Rab19,-0.0028912398557300618,-0.47089276,0.6811413397496705,0.7910028461609077
Aldh1a1,-0.0017737206414913031,-0.47343636,0.6820490512787037,0.7911005934937841
Arhgef25,-0.0022267671135576842,-0.47399315,0.6822476048541355,0.7911005934937841
AI504432,-0.003196764382531373,-0.47635743,0.6830901214908147,0.7914846617273811
Id3,-0.003267891575717043,-0.47932482,0.6841462153138866,0.7915273232058314
Gm3925,-0.0008284470559478693,-0.48125076,0.6848308568175218,0.7915273232058314
5830416I19Rik,-0.0037295053310615026,-0.48175266,0.6850091701363666,0.7915273232058314
Lcat,-0.003223070421145968,-0.48221174,0.6851722306820505,0.7915273232058314
Radil,-0.0016023969257092136,-0.48793414,0.6872017550388794,0.7916488620541221
Mcam,-0.0043099387934307735,-0.48868987,0.6874693615678296,0.7916488620541221
Zfp526,-0.003931099659040887,-0.48910174,0.6876151643715462,0.7916488620541221
Anxa4,-0.0027266578521725955,-0.4893833,0.6877148251040173,0.7916488620541221
Ercc1,-0.003026919663947945,-0.4905099,0.6881134360719577,0.7916488620541221
Gm4841,-0.0013106493181190937,-0.49116704,0.6883458451710907,0.7916488620541221
Zglp1,-0.0029106453877181314,-0.4949274,0.6896743179103978,0.7922977048650159
C030013G03Rik,-0.0022053596809827585,-0.4956826,0.6899408163595654,0.7922977048650159
Cacnb3,-0.002457453011715987,-0.49711347,0.6904454805315934,0.7922977048650159
Spire2,-0.0015640819501445348,-0.5014364,0.6919679905191931,0.7934566291286748
Slc39a2,-0.005492905186635714,-0.5061221,0.6936145357877579,0.7947559595850846
Hyal1,-0.004192630285086999,-0.5085476,0.6944653183152847,0.7948893332964413
H2-Q4,-0.0020821231994734395,-0.5093825,0.6947579250323547,0.7948893332964413
Hspa12b,-0.001983444518086152,-0.5153698,0.6968526746499413,0.7966194176811552
Kdelr3,-0.0024610025522237497,-0.5166874,0.6973128010492547,0.7966194176811552
Pih1d2,-0.004402100108904094,-0.5181234,0.6978139085113995,0.7966194176811552
4831440E17Rik,-0.0017280484663175699,-0.5196388,0.6983423170443996,0.796635156068335
Abca5,-0.001988861420749893,-0.5255781,0.7004093055248377,0.7979774492685053
Morc4,-0.0027635367140138515,-0.5274147,0.7010471741389811,0.7979774492685053
